Nashville Pussy,USA,,Group,1996,,"['Unknown']"
Hell Is for Heroes,Unknown,,Group,2000-09,,"['Rock','Indie']"
His Name Is Alive,USA,,Group,1986,,"['Unknown']"
Umbrellas,USA,,Group,,,"['Unknown']"
Aromabar,Unknown,,Group,,,"['Unknown']"
The Walker Brothers,USA,,Group,1964,1978,"['Rock','Pop','Classic']"
Badfinger,United Kingdom,,Group,1969,,"['Rock','Pop','Classic']"
Machines of Loving Grace,USA,,Group,1989,1997,"['Industrial']"
1984,Poland,,Group,1985-01,,"['Unknown']"
The High Violets,USA,,Group,1998,,"['Unknown']"
The Black Box Revelation,Belgium,,Group,2005,,"['Unknown']"
Monkey,Unknown,,Group,,,"['Unknown']"
Telefon Tel Aviv,USA,,Group,1999,,"['Dance','Electro']"
Computerjockeys,Unknown,,Group,,,"['Unknown']"
Herbert Grönemeyer,Germany,Male,Person,1956-04-12,,"['Pop']"
aMute,Unknown,,Person,,,"['Unknown']"
Afraid of Stairs,Sweden,,Group,,,"['Unknown']"
Flo Rida,USA,Male,Person,1979-09-17,,"['Dance','Hip hop','Rnb']"
Terry Pratchett,Unknown,Male,Person,1948-04-28,2015-03-12,"['Unknown']"
Chroma Key,USA,Male,Person,1998,,"['Unknown']"
DJ Dolores,Brazil,Male,Person,,,"['World']"
Alice Nine,Japan,,Group,2004-04,,"['Unknown']"
The Dead C,New Zealand,,Group,,,"['World']"
Carl Borg,Unknown,,,,,"['Unknown']"
Carl Newman,Canada,Male,Person,1968-04-14,,"['Rock','Indie','Pop']"
Mike Ness,Unknown,Male,Person,1962-04-03,,"['Unknown']"
Sparklehorse,USA,,Group,1995,2010,"['Rock','Indie']"
Metric,Canada,,Group,1998,,"['Electro','Rock','Vocal','Pop','Soft']"
Call and Response,Unknown,,Group,,,"['Unknown']"
Dieselboy,USA,Male,Person,1972-07-24,,"['Drum','Electro','Bass']"
KMFDM,Germany,,Group,1984,,"['Electro','Rock','Industrial','Metal','Beat']"
Clark Tracey,United Kingdom,Male,Person,1961-02-05,,"['Unknown']"
Merz,United Kingdom,Male,Person,,,"['Classic','Electro','Rock','Alternative','Pop','Folk']"
Vanessa Paradis,France,Female,Person,1972-12-22,,"['Rock','Indie']"
Joakim Thåström,Sweden,Male,Person,1957-03-20,,"['Unknown']"
Takka Takka,USA,,Group,2006,,"['Unknown']"
99 Posse,Italy,,Group,1991-10-09,,"['Unknown']"
Visioneers,United Kingdom,,Group,,,"['Unknown']"
Ruede Hagelstein,Germany,Male,Person,,,"['Unknown']"
Piotr Rubik,Poland,Male,Person,1968-09-03,,"['Unknown']"
Britney Spears,USA,Female,Person,1981-12-02,,"['Pop','Urban','Dance','Electro']"
Ben Onono,United Kingdom,Male,Person,,,"['Rock','Pop','Classic']"
倖田來未,Japan,Female,Person,1982-11-13,,"['Pop','J-pop']"
Kotiteollisuus,Finland,,Group,1991,,"['Unknown']"
Slick Idiot,Germany,,Group,1999,,"['Rock','Industrial']"
30 Day Hex,Unknown,,Group,1997,2003,"['Unknown']"
Black Moth Super Rainbow,USA,,Group,2002,,"['Unknown']"
Gipsy Kings,France,,Group,1987,,"['Classic','Electro','Rock','Dance','Flamenco','Acoustic','Pop','Folk','Ethnic']"
Сергей Васильевич Рахманинов,Unknown,Male,Person,1873-04-01,1943-03-28,"['Classic','Romantic']"
Ken Stringfellow,USA,Male,Person,1968-10-30,,"['Unknown']"
Creedence Clearwater Revisited,Unknown,,Group,1995,,"['Unknown']"
Kaija Koo,Finland,Female,Person,1962-09-10,,"['Unknown']"
Waylon Jennings & Willie Nelson,USA,,Group,,,"['Unknown']"
Tokio Hotel,Germany,,Group,2001,,"['Pop']"
Yamo,Unknown,,Group,,,"['Unknown']"
Kimberley Locke,USA,Female,Person,1978-01-03,,"['Unknown']"
Miho Hatori,USA,Female,Person,1970-04-05,,"['Unknown']"
Louis Garrel,Unknown,,Person,,,"['Unknown']"
The Nefilim,United Kingdom,,Group,1992,1996,"['Unknown']"
Le Orme,Italy,,Group,1966,,"['Rock','Symphonic','Progressive']"
Beat Happening,USA,,Group,1982,,"['Rock','Indie','Pop','Alternative']"
Ashlee Simpson,USA,Female,Person,1984-10-03,,"['Pop']"
Chungking,United Kingdom,,Group,,,"['Unknown']"
Toxique,Czech Republic,,Group,2008,,"['Unknown']"
Behold... the Arctopus,Unknown,,Group,2001,,"['Metal']"
Deadstar Assembly,USA,,Group,2002,,"['Unknown']"
Julie Doiron,Canada,Female,Person,1972-06-28,,"['Rock','Indie','Pop']"
Bill Haley & His Comets,USA,,Group,1952-11,1981-02-09,"['Rock','Country']"
Paul Gilbert,USA,Male,Person,1966-11-06,,"['Unknown']"
Loney Dear,Sweden,Male,Person,1979,,"['Rock','Indie']"
los trabantos,Unknown,,Group,,,"['Unknown']"
Chaka Demus & Pliers,Jamaica,,Group,,,"['Dance','Hip hop','Rnb','Jam']"
Death in June,United Kingdom,,Group,1981,,"['Folk','Industrial']"
Jah Shaka,United Kingdom,,Person,,,"['Unknown']"
Rollergirl,Germany,,Group,,,"['Unknown']"
The Asteroids Galaxy Tour,Denmark,,Group,2007,,"['Unknown']"
Joe Ely,USA,Male,Person,1947-02-09,,"['Unknown']"
Björn Afzelius,Sweden,Male,Person,1947-01-27,1999-02-16,"['Unknown']"
Fred Frith,USA,Male,Person,1949-02-17,,"['Classic','Experimental','Rock','Pop','Progressive']"
Crosby Stills Nash & Young,USA,,Group,1969,,"['Rock','Pop','Folk','Classic']"
Bahntier,Unknown,,Group,,,"['Unknown']"
Billy Idol,United Kingdom,Male,Person,1955-11-30,,"['Rock','Pop','Classic','Punk']"
Internal Affairs,Unknown,,Group,2002,2008-09,"['Unknown']"
The Hives,Sweden,,Group,1993,,"['Rock','Indie','Punk','Garage']"
Legião Urbana,Brazil,,Group,1982,1996,"['Rock']"
Warlocks,Norway,,Group,1992,,"['Unknown']"
40 Winks,Belgium,,Group,2001,,"['Unknown']"
The New Breed,Unknown,,,,,"['Unknown']"
Dave Dobbyn,New Zealand,Male,Person,1957-01-03,,"['Unknown']"
Sk8,Unknown,,Person,,,"['Unknown']"
Lee Feldman,Unknown,,,,,"['Unknown']"
Stereo Total,Germany,,Group,1993,,"['Unknown']"
Black Mountain,Canada,,Group,2004,,"['Classic','Rock','Indie','Psychedelic','Pop']"
Algernon Cadwallader,Unknown,,Group,,,"['Unknown']"
Joe Dassin,Unknown,Male,Person,1938-11-05,1980-08-20,"['Unknown']"
Dead Moon,USA,,Group,1986,2006,"['Unknown']"
Enzo Enzo,France,Female,Person,1960-08-29,,"['Unknown']"
Matmos,Unknown,,Group,1995,,"['Dance','Electro']"
Hard‐Fi,United Kingdom,,Group,2002,,"['Rock','Indie']"
The Arrogant Sons of Bitches,USA,,Group,1995,2004,"['Ska','Punk']"
Happy Rhodes,USA,Female,Person,1965-08-09,,"['Unknown']"
Be Your Own Pet,Unknown,,Group,2003,2008-08-26,"['Rock','Indie']"
Rivka Golani,Unknown,Female,Person,1946-03-22,,"['Unknown']"
Tracy Bonham,USA,Female,Person,1967-03-16,,"['Unknown']"
¥Π¥,Belgium,,Group,,,"['Unknown']"
Globus,Unknown,,Group,2006,,"['Unknown']"
Our Lady of Bells,Unknown,,Group,,,"['Unknown']"
Nil Karaibrahimgil,Turkey,Female,Person,1976,,"['Unknown']"
Brian Reitzell,USA,Male,Person,1965-12-24,,"['Unknown']"
Chris Isaak,USA,Male,Person,1956-06-26,,"['Rock','Pop','Classic']"
Twerk,USA,Male,Person,,,"['Unknown']"
Baby Jail,Switzerland,,Group,1985,1994-05-28,"['Unknown']"
Anti-Pasti,United Kingdom,,Group,,,"['Punk']"
Club 69,Unknown,Male,Person,1965-04-29,2013-05-07,"['Unknown']"
Neko Case & Her Boyfriends,Canada,,Group,,,"['Rock','Pop','Classic']"
Poets of the Fall,Finland,,Group,2002,,"['Unknown']"
BlackBud,United Kingdom,,Group,2002-12,,"['Unknown']"
INXS,Australia,,Group,1977-08-16,2012-11-13,"['Rock','Pop','Classic','Alternative']"
Jeff Mills,USA,Male,Person,1963-06-18,,"['Dance','Electro']"
David Helpling,USA,,Person,1969-03-29,,"['Unknown']"
Thuja,Unknown,,Group,,,"['Unknown']"
The Hold Steady,USA,,Group,2004,,"['Rock','Indie']"
Zu,Italy,,Group,1997,,"['Unknown']"
Skalpel,Poland,,Group,,,"['Unknown']"
Buldog,Poland,,Group,,,"['Unknown']"
The Wave Pictures,United Kingdom,,Group,1998,,"['Rock','Pop','Classic']"
Drudkh,Ukraine,,Group,2002,,"['Folk','Metal']"
Reincidentes,Spain,,Group,1985,,"['Unknown']"
Kate Nash,United Kingdom,Female,Person,1987-07-06,,"['Pop']"
Cult of the Psychic Fetus,Unknown,,,,,"['Unknown']"
The Boomtown Rats,Ireland,,Group,1975,1986,"['Rock','Indie','Punk']"
Res,USA,Female,Person,,,"['Unknown']"
Galt MacDermot,Canada,Male,Person,1928-12-18,,"['Unknown']"
Tesa,Latvia,,Group,2005,,"['Rock']"
Mujuice,Russian Federation,Male,Person,1983-10-14,,"['Electro']"
The Pains of Being Pure at Heart,USA,,Group,2007,,"['Indie','Pop','Alternative']"
Fields,Unknown,,Group,2006,,"['Rock','Indie']"
Katerine,France,Male,Person,1968-12-08,,"['Unknown']"
Kraak & Smaak,Netherlands,,Group,2003,,"['Funk','Dance','Electro']"
Freedy Johnston,USA,Male,Person,1961,,"['Unknown']"
Rahzel,USA,Male,Person,1964-10,,"['Unknown']"
October Project,USA,,Group,1989,,"['Unknown']"
Ferry Corsten,Netherlands,Male,Person,1973-12-04,,"['Trance','Dance','Electro']"
Volbeat,Denmark,,Group,2001-10,,"['Country','Metal']"
Story One,Unknown,,Group,2002,2008,"['Rock','Indie','Folk','Alternative']"
Elastica,United Kingdom,,Group,1992-10,2001-09,"['Rock','Indie','Pop','Punk']"
Tanya Donelly,USA,Female,Person,1966-07-14,,"['Rock','Indie']"
Jaco Pastorius,USA,Male,Person,1951-12-01,1987-09-21,"['Fusion','Funk','Jazz','Bass']"
Rico Rodriguez,Jamaica,Male,Person,1934-10-17,,"['Unknown']"
Saosin,USA,,Group,2003-03,,"['Rock','Alternative']"
Slick Rick,Unknown,Male,Person,1965-01-14,,"['Hip hop']"
702,USA,,Group,,,"['Dance','Hip hop','Rnb']"
Aventuras de Kirlian,Spain,,Group,1985,1989,"['Unknown']"
Sketch Show,Unknown,,Group,,,"['Unknown']"
Bobby Womack,USA,Male,Person,1944-03-04,2014-06-27,"['Rock','Pop','Classic']"
Peter Sarstedt,India,Male,Person,1941-12-12,,"['Rock','Pop','Classic']"
Robin Guthrie,United Kingdom,Male,Person,1962-01-04,,"['Unknown']"
Macy Gray,USA,Female,Person,1967-09-06,,"['Soul','Reggae']"
Paavoharju,Unknown,,Group,2000,,"['Experimental']"
高木正勝,Japan,Male,Person,1979,,"['Dance','Electro']"
Park,USA,,Group,1997,2007,"['Unknown']"
Icehouse,Australia,,Group,1977,,"['Rock','Pop']"
Orange Sector,Germany,,Group,,,"['Unknown']"
Armin van Buuren,Netherlands,Male,Person,1976-12-25,,"['Trance','Electro','Dance','Uplifting','Vocal','Progressive']"
Je Suis France,USA,,Group,,,"['Unknown']"
Distance,United Kingdom,,Person,,,"['Garage']"
Dag Nasty,USA,,Group,1985,1991,"['Punk']"
Laura Pausini,Italy,Female,Person,1974-05-16,,"['Unknown']"
The Flamingos,USA,,Group,1953,,"['Unknown']"
Johnny Mathis,USA,Male,Person,1935-09-30,,"['Unknown']"
Wild Strawberries,Canada,,Group,1989,,"['Rock','Pop','Classic']"
Zen,Netherlands,,Group,1965,1977,"['Unknown']"
Alva Noto,Germany,Male,Person,1965,,"['Electro','Ambient']"
Bertrand Burgalat,France,Male,Person,1963,,"['Unknown']"
Kid Carpet,United Kingdom,Male,Person,,,"['Unknown']"
Kevin Shields,Ireland,Male,Person,1963-05-21,,"['Unknown']"
Severed Heads,Australia,,Group,1979,,"['Techno','Electro','Alternative','Synth','Industrial','Pop']"
Móveis coloniais de acaju,Brazil,,Group,1998,,"['Unknown']"
Enya,Ireland,Female,Person,1961-05-17,,"['Electro','Dance','Instrumental','Pop','Folk']"
Jean-Jacques Perrey,France,Male,Person,1929-01-20,,"['Classic']"
Andrea Echeverri,Colombia,Female,Person,1965,,"['Unknown']"
Agathocles,Belgium,,Group,1985,,"['Unknown']"
Hayley Westenra,New Zealand,Female,Person,1987-04-10,,"['Soprano','Classic','Celtique','Vocal']"
Black Box Recorder,United Kingdom,,Group,1998,2010,"['Unknown']"
Aberdeen,USA,,Group,1993,2005,"['Unknown']"
Daz Sampson,United Kingdom,Male,Person,1974,,"['Unknown']"
Leviathan,USA,,Group,1998,,"['Ambient','Metal']"
Hardfloor,Germany,,Group,1991,,"['Unknown']"
The Isley Brothers,USA,,Group,1954,,"['Reggae','Rock','Soul','Funk','Rnb']"
Dan Hill,Canada,Male,Person,1954-06-03,,"['Folk','Contemporary']"
Autodrone,Unknown,,Group,,,"['Unknown']"
The New Deal,Canada,,Group,1998,,"['Unknown']"
Nils Petter Molvær,Norway,Male,Person,1960-09-18,,"['Jazz']"
Mariah Carey,USA,Female,Person,1970-03-27,,"['Pop','Rnb']"
Azaghal,Finland,,Group,1995,,"['Unknown']"
Max Gazzè,Italy,Male,Person,1967-07-06,,"['Unknown']"
Overcast,USA,,Group,,,"['Unknown']"
Undertheigloo,Unknown,,,,,"['Unknown']"
V-Trap,Unknown,,,,,"['Unknown']"
J,Japan,Male,Person,1970-08-12,,"['Unknown']"
Open Hand,USA,,Group,2000,,"['Unknown']"
Jimmy Page & Robert Plant,United Kingdom,,Group,1994,1998,"['Unknown']"
Mastamind,Unknown,,Person,,,"['Unknown']"
Nick Cave,Australia,Male,Person,1957-09-22,,"['Rock','Indie','Alternative']"
Deb Talan,USA,Female,Person,1968-01-27,,"['Folk']"
One Day as a Lion,USA,,Group,2008,,"['Rock']"
Bipol,Germany,,Group,,,"['Unknown']"
Ebba Grön,Sweden,,Group,1977,1983,"['Rock','Punk']"
Estopa,Spain,,Group,1999,,"['Unknown']"
Diabolical Masquerade,Sweden,,Group,1993,2004-09,"['Unknown']"
Matthew Ryan,USA,Male,Person,1971-11-07,,"['Unknown']"
Sensorama,Germany,,Group,1994,,"['Unknown']"
Sérgio Mendes & Brasil ’66,Brazil,,Group,1966,1970,"['Rock','Pop','Classic']"
Numéro#,Canada,,Group,2005-06-01,,"['Pop','Electro']"
Wynardtage,Germany,,Group,2002,,"['Unknown']"
Billy Miles,Unknown,,,,,"['Unknown']"
Sneaky Sound System,Australia,,Group,2001,,"['Pop','Dance','House','Electro']"
Zavoloka,Ukraine,,Person,,,"['Unknown']"
Go Home Productions,United Kingdom,Male,Person,,,"['Unknown']"
Rahsaan Roland Kirk,USA,Male,Person,1935-08-07,1977-12-05,"['Blues','Jazz']"
Soweto Gospel Choir,South Africa,,Choir,,,"['Folk']"
Бобры,Unknown,,,,,"['Unknown']"
Morandi,Romania,,Group,2005,,"['Unknown']"
:zoviet*france:,United Kingdom,,Group,1980,,"['Unknown']"
Patrick Wolf,United Kingdom,Male,Person,1983-06-30,,"['Rock','Indie','Folk','Alternative']"
Shulman,Israel,,Group,,,"['Unknown']"
Mnemic,Denmark,,Group,1998,,"['Unknown']"
Gotthard,Switzerland,,Group,1992,,"['Unknown']"
An April March,Unknown,,Group,1989,1999,"['Unknown']"
Oil 10,France,Male,Person,,,"['Unknown']"
Regina,Finland,,Group,2004,,"['Pop','Synth','Electro']"
Asura,France,,Group,1996,,"['Trance','Downtempo','Electro','Ambient']"
Plain White T's,USA,,Group,1997,,"['Rock','Indie','Alternative']"
Copywrite,USA,Male,Person,1978,,"['Unknown']"
Uniklubi,Finland,,Group,2002,,"['Unknown']"
Attrition,United Kingdom,,Group,1980,,"['Unknown']"
Position Parallèle,France,,Group,,,"['Unknown']"
Cassie,USA,Female,Person,1986-08-26,,"['Dance','Hip hop','Rnb']"
Bravo Fucking Bravo,Unknown,,Group,2003,2006,"['Unknown']"
On the Might of Princes,USA,,Group,1998,2004,"['Unknown']"
Technoboy,Italy,Male,Person,1970-12-19,,"['Unknown']"
Showroom,Unknown,,,,,"['Unknown']"
The Dirtbombs,USA,,Group,1996,,"['Rock','Indie']"
The BBC Big Band,United Kingdom,,Group,,,"['Unknown']"
Javier Solís,Mexico,Male,Person,1931-09-01,1966-04-19,"['Folk']"
Mary Kiani,United Kingdom,Female,Person,1969-03-27,,"['Unknown']"
Television,USA,,Group,1973,1978,"['Rock','Pop','Classic','Punk']"
Control Denied,USA,,Group,1996,,"['Unknown']"
4c3,Unknown,,,,,"['Unknown']"
Seeed,Germany,,Group,1998,,"['Dance','Reggae']"
The Divine Comedy,United Kingdom,,Group,1991,,"['Rock','Alternative','Indie','Baroque','Pop']"
The Someloves,Australia,,Group,1986,1990,"['Unknown']"
Jan Hammer,USA,Male,Person,1948-04-17,,"['Rock','Indie']"
deadmau5,Canada,Male,Person,1981-01-05,,"['Dance','House','Progressive','Electro']"
QPE,Unknown,,Group,1999,,"['Unknown']"
The Wrens,USA,,Group,1989,,"['Unknown']"
Eagle‐Eye Cherry,Sweden,Male,Person,1968-05-07,,"['Rock','Pop','Classic']"
Stateless,United Kingdom,,Group,2002,,"['Dance','Electro']"
Burzum,Unknown,,Group,1987,,"['Ambient','Metal']"
Secret Garden,Norway,,Group,,,"['Folk']"
The Black Angels,USA,,Group,2004-05,,"['Rock','Pop','Classic','Psychedelic']"
Indigesti,Italy,,Group,,,"['Punk']"
Harry Belafonte,USA,Male,Person,1927-03-01,,"['Rock','Pop','Classic']"
The Prodigy,United Kingdom,,Group,1990,,"['Techno','Electro','Rock','Alternative','Punk','Dance','Industrial','Beat']"
Kool Keith,USA,Male,Person,1963-10-19,,"['Hip hop']"
The Briefs,USA,,Group,2000,,"['Punk']"
The Haunted,Sweden,,Group,1996,,"['Unknown']"
Grant-Lee Phillips,USA,Male,Person,1963-09-01,,"['Rock','Alternative','Indie','Pop','Folk']"
Monty Python,United Kingdom,,Group,1969,2014-07,"['Rock','Pop','Classic','Comedy']"
Ariel Pink’s Haunted Graffiti,USA,,Group,,,"['Unknown']"
Brittle Stars,USA,,Group,,2001,"['Unknown']"
Bell Book & Candle,Germany,,Group,,,"['Unknown']"
Dismember,Sweden,,Group,1988,2011-10-16,"['Unknown']"
Alice in Chains,USA,,Group,1987,,"['Rock','Alternative','Metal']"
Danger Mouse,USA,Male,Person,1977-07-29,,"['Drum']"
Eumir Deodato,Brazil,Male,Person,1943-06-22,,"['Unknown']"
Farley Jackmaster Funk,USA,Male,Person,1962-01-25,,"['Unknown']"
はっぴいえんど,Japan,,Group,1969,1972-12-31,"['Electro','Rock','Dance','Pop','Folk']"
Nasum,Sweden,,Group,1992,2004-12-26,"['Unknown']"
Jeff Wayne,United Kingdom,Male,Person,1943-07-01,,"['Unknown']"
Rodrigo Rodriguez,Japan,Male,Person,1978-08-29,,"['Classic','Instrumental','World','Contemporary','Ambient','Ethnic']"
Kelly Bailey,New Zealand,Male,Person,,,"['Instrumental','Electro']"
Th' Losin Streaks,Unknown,,Group,,,"['Unknown']"
John Lennon,United Kingdom,Male,Person,1940-10-09,1980-12-08,"['Classic','Experimental','Rock','Pop','Folk']"
Lisa Lynne,USA,,Person,,,"['Unknown']"
Carlinhos Brown,Brazil,Male,Person,1962-11-23,,"['Unknown']"
J.J. Cale,USA,Male,Person,1938-12-05,2013-07-26,"['Rock','Pop','Blues','Classic']"
Tilman,Germany,Male,Person,,,"['Unknown']"
1000 Homo DJs,USA,,Group,1988,1990,"['Unknown']"
Doug Stanhope,USA,Male,Person,1967-03-25,,"['Unknown']"
Ensemble Orchestral Synaxis,Unknown,,Group,,,"['Unknown']"
Massacre,USA,,Group,1980,,"['Unknown']"
King Gordy,Unknown,,Person,1971-11-08,,"['Hip hop']"
Emarosa,Unknown,,Group,,,"['Unknown']"
Oh No Oh My,USA,,Group,2005,,"['Unknown']"
Kenny G,USA,Male,Person,1956-06-05,,"['Contemporary','Jazz']"
Eau Claire,Unknown,,Group,,,"['Unknown']"
JamisonParker,USA,,Group,,,"['Unknown']"
Philippe Cam,Unknown,,Person,,,"['Unknown']"
Kellie Pickler,USA,Female,Person,1986-06-28,,"['Country']"
Danse Macabre,Belgium,,Group,1995,,"['Unknown']"
The Script,Unknown,,Group,2001,,"['Unknown']"
System F,Unknown,,Person,,,"['Trance','Electro']"
Stone Sour,USA,,Group,1992,,"['Rock','Alternative','Metal']"
Denison Witmer,USA,Male,Person,1976-11-04,,"['Unknown']"
Gallows,United Kingdom,,Group,2005,,"['Rock','Indie','Punk']"
Bajm,Poland,,Group,1978,,"['Unknown']"
The Pearly Gatecrashers,Australia,,Group,1992,,"['Unknown']"
Kate Bush,United Kingdom,Female,Person,1958-07-30,,"['Rock','Alternative','Soul','Indie','Vocal','Pop','Folk','Progressive','Ambient']"
transient,USA,Male,Person,1979-04-20,,"['Unknown']"
Santa Dog,United Kingdom,,Group,,,"['Unknown']"
Clap Your Hands Say Yeah,USA,,Group,2004-03-20,,"['Rock','Indie']"
Tom Morello: The Nightwatchman,USA,Male,Person,,,"['Unknown']"
Natalia Barbu,Unknown,Female,Person,1979-08-22,,"['Unknown']"
Broder Daniel,Sweden,,Group,1989,2008,"['Unknown']"
Blondie,USA,,Group,1974,,"['Classic','Rock','Punk','Disco','Pop']"
Prolapse,United Kingdom,,Group,1992,2000,"['Unknown']"
Alice Cooper,USA,,Group,1964,,"['Classic','Rock','Garage','Metal','Psychedelic','Glam','Pop']"
Halifax,USA,,Group,2003,,"['Unknown']"
Creed,USA,,Group,1995,,"['Rock','Alternative']"
Chixdiggit!,Canada,,Group,1991,,"['Punk']"
Gilles Peterson,United Kingdom,Male,Person,1964,,"['Unknown']"
The Eternal Afflict,Unknown,,Group,1989,,"['Unknown']"
The Redskins,United Kingdom,,Group,1982,1986,"['Classic','Rock','Alternative','Soul','Punk','Pop']"
加藤ミリヤ,Japan,Female,Person,1988-06-22,,"['Unknown']"
Saratoga,Spain,,Group,1992,,"['Unknown']"
Héroes del Silencio,Spain,,Group,1987,1996,"['Rock']"
Disturbed,USA,,Group,1996,2011,"['Rock','Indie','Alternative','Metal']"
Detritus,United Kingdom,Male,Person,,,"['Unknown']"
October Fall,USA,,Group,2003,2007,"['Unknown']"
Carissa's Wierd,USA,,Group,1996,2003-11-02,"['Unknown']"
Alanis Morissette,Canada,Female,Person,1974-06-01,,"['Rock','Alternative','Dance','Vocal','Pop','Soft']"
Talla 2XLC,Germany,Male,Person,,,"['Unknown']"
Metricks,Unknown,,Person,1970-02-14,,"['Unknown']"
Estelle,United Kingdom,Female,Person,1980-01-18,,"['Pop','Rap']"
Dannii Minogue,Australia,Female,Person,1971-10-20,,"['Funk','Pop','House']"
Mutya Buena,United Kingdom,Female,Person,1985-05-21,,"['Pop']"
Fantan Mojah,Jamaica,Male,Person,1975-08-05,,"['Unknown']"
Uakti,Brazil,,Group,1978,,"['Unknown']"
Roy Jones Jr.,USA,Male,Person,1969,,"['Unknown']"
Tilly and the Wall,USA,,Group,2001,,"['Rock','Pop','Classic']"
Rotten Sound,Finland,,Group,1993,,"['Unknown']"
The Little Ones,USA,,Group,2006,,"['Rock','Indie']"
Tobin Sprout,USA,,Person,,,"['Unknown']"
Peeping Tom,USA,,Group,,,"['Rock','Hip hop','Electro']"
The Juliana Theory,USA,,Group,1997,2006-02-09,"['Unknown']"
Plastic Tree,Japan,,Group,1993-12,,"['Rock']"
The Anix,Unknown,,Group,,,"['Unknown']"
Erma Franklin,USA,Female,Person,1939-03-13,2002-09-07,"['Rock','Pop','Classic']"
Che,Unknown,,Group,,,"['Unknown']"
Honeycut,USA,,Group,2003,,"['Unknown']"
Sylvester,USA,Male,Person,1947-09-06,1988-12-16,"['Unknown']"
Michna,Unknown,,Person,,,"['Unknown']"
Flow,Unknown,,,,,"['Unknown']"
The Guess Who,Canada,,Group,1962,,"['Rock','Pop','Blues','Classic']"
The Pop Group,United Kingdom,,Group,1977,,"['Experimental','Rock','Alternative','Punk','Indie']"
Warren Haynes,USA,Male,Person,1960-04-06,,"['Rock','Blues']"
Dave Grohl,Unknown,Male,Person,1969-01-14,,"['Rock','Indie']"
Сергей Бабкин,Ukraine,Male,Person,1978-11-07,,"['Unknown']"
Ryan Leslie,USA,Male,Person,1978-09-25,,"['Dance','Hip hop','Rnb']"
HIM,Finland,,Group,1991,,"['Rock','Indie','Alternative','Gothic']"
Lemon Jelly,Unknown,,Group,1998,2008,"['Dance','Electro','Psychedelic']"
Enrico Macias,France,Male,Person,1938-12-11,,"['Unknown']"
Mouse on Mars,Germany,,Group,1993,,"['Techno','Electro','Ambient']"
Down,USA,,Group,1991,,"['Rock','Indie','Metal']"
Decrepit Birth,USA,,Group,2001-09,,"['Unknown']"
I Walk the Line,Finland,,Group,2003,,"['Unknown']"
Phono-Comb,Canada,,Group,1993,1999,"['Unknown']"
Kim Wilde,United Kingdom,Female,Person,1960-11-18,,"['Dance','Electro']"
The Mary Onettes,Sweden,,Group,2000,,"['Unknown']"
Róisín Murphy,Ireland,Female,Person,1973-07-05,,"['Pop']"
Norfolk & Western,USA,,Group,1999,,"['Unknown']"
Spandau Ballet,United Kingdom,,Group,1979,1990,"['Rock','Pop','Classic']"
Third World Love,Israel,,Group,2002,,"['Unknown']"
Curtis Mayfield,USA,Male,Person,1942-06-03,1999-12-26,"['Funk','Soul','Reggae','Rnb']"
Skoop On Somebody,Japan,,Group,1995,,"['Unknown']"
Shape of Despair,Finland,,Group,1998,,"['Metal']"
